Pathway_ID,Algorithm,Node,IDF
WP4565,original,http://www.ncbi.nlm.nih.gov/gene/3725,nan
WP4565,original,http://www.ncbi.nlm.nih.gov/gene/375,nan
WP4565,original,http://www.ncbi.nlm.nih.gov/gene/6774,nan
WP4565,original,http://www.ncbi.nlm.nih.gov/gene/2048,nan
WP4565,original,http://www.ncbi.nlm.nih.gov/gene/2049,nan
WP4565,original,http://www.ncbi.nlm.nih.gov/gene/2050,nan
WP4565,original,http://www.ncbi.nlm.nih.gov/gene/2051,nan
WP4565,original,http://www.ncbi.nlm.nih.gov/gene/2047,nan
WP4565,original,http://www.ncbi.nlm.nih.gov/gene/4317,nan
WP4565,original,http://www.ncbi.nlm.nih.gov/gene/4313,nan
WP4565,original,http://www.ncbi.nlm.nih.gov/gene/7291,nan
WP4565,original,http://www.ncbi.nlm.nih.gov/gene/4318,nan
WP4565,original,http://www.ncbi.nlm.nih.gov/gene/5291,nan
WP4565,original,http://www.ncbi.nlm.nih.gov/gene/5293,nan
WP4565,original,http://www.ncbi.nlm.nih.gov/gene/8503,nan
WP4565,original,http://www.ncbi.nlm.nih.gov/gene/30849,nan
WP4565,original,http://www.ncbi.nlm.nih.gov/gene/23533,nan
WP4565,original,http://www.ncbi.nlm.nih.gov/gene/146850,nan
WP4565,original,http://www.ncbi.nlm.nih.gov/gene/5294,nan
WP4565,original,http://www.ncbi.nlm.nih.gov/gene/5290,nan
WP4532,CosineSimilarity,TCTEX1D2,nan
WP4532,CosineSimilarity,WDR35,nan
WP4532,CosineSimilarity,IFT122,nan
WP4532,CosineSimilarity,IFT140,nan
WP4532,CosineSimilarity,WDR19,nan
WP4532,CosineSimilarity,IFT22,nan
WP4532,CosineSimilarity,HSPB11,nan
WP4532,CosineSimilarity,IFT27,nan
WP4532,CosineSimilarity,IFT43,nan
WP4532,CosineSimilarity,IFT46,nan
WP4532,CosineSimilarity,IFT80,nan
WP4532,CosineSimilarity,IFT81,nan
WP4532,CosineSimilarity,WDR34,nan
WP4532,CosineSimilarity,DYNC2H1,nan
WP4532,CosineSimilarity,DYNC2LI1,nan
WP4532,CosineSimilarity,WDR60,15.5685541
WP4532,CosineSimilarity,DYNLL2,nan
WP4532,CosineSimilarity,DYNLT1,nan
WP4532,CosineSimilarity,DYNLRB1,nan
WP4532,CosineSimilarity,DYNLL1,nan
WP4532,CosineSimilarity,DYNLRB2,nan
WP4532,CosineSimilarity,DYNLT3,nan
WP4532,CosineSimilarity,aflatoxin B1,nan
WP4532,CosineSimilarity,DYNC1LI1,nan
WP4532,CosineSimilarity,DYNC1H1,nan
WP4532,CosineSimilarity,DYNC1I2,nan
WP4532,CosineSimilarity,DYNC1I1,nan
WP4532,CosineSimilarity,DYNC1LI2,nan
WP4532,CosineSimilarity,valproic acid,13.4891126
WP4532,CosineSimilarity,short rib-polydactyly syndrome,nan
WP4532,CosineSimilarity,Intraflagellar transport,nan
WP4532,CosineSimilarity,protein_coding_gene,7.6837894
WP4532,CosineSimilarity,Cilium Assembly,nan
WP4532,CosineSimilarity,Premature closure of fontanelles,nan
WP4532,CosineSimilarity,gene,nan
WP4532,CosineSimilarity,Organelle biogenesis and maintenance,nan
WP4532,CosineSimilarity,Lambdoidal craniosynostosis,nan
WP4532,CosineSimilarity,cranioectodermal dysplasia,10.0155945
WP4532,CosineSimilarity,Hedgehog 'off' state,nan
WP4532,CosineSimilarity,Jeune syndrome,10.2677399
WP4532,CosineSimilarity,Polydactyly,nan
WP4532,CosineSimilarity,Beemer-Langer syndrome,15.0089383
WP4532,CosineSimilarity,Signaling by Hedgehog,nan
WP4532,CosineSimilarity,WDR60,15.5685541
WP4532,CosineSimilarity,IFT122,nan
WP4532,CosineSimilarity,Macroautophagy,nan
WP4532,CosineSimilarity,COPI-mediated anterograde transport,nan
WP4532,CosineSimilarity,Golgi-to-ER retrograde transport,nan
WP4532,CosineSimilarity,COPI-independent Golgi-to-ER retrograde traffic,nan
WP4532,CosineSimilarity,Immune System,nan
WP4532,CosineSimilarity,Innate Immune System,nan
WP4532,CosineSimilarity,Asparagine N-linked glycosylation,nan
WP4532,CosineSimilarity,Centrosome maturation,nan
WP4532,CosineSimilarity,Mitotic G2-G2/M phases,nan
WP4532,CosineSimilarity,Vesicle-mediated transport,nan
WP4532,CosineSimilarity,Metabolism of proteins,nan
WP4532,CosineSimilarity,Post-translational protein modification,nan
WP4532,CosineSimilarity,Intra-Golgi and retrograde Golgi-to-ER traffic,nan
WP4532,CosineSimilarity,Loss of Nlp from mitotic centrosomes,nan
WP4532,CosineSimilarity,Membrane Trafficking,nan
WP4532,CosineSimilarity,DYNC1I2,nan
WP4532,CosineSimilarity,IFT140,nan
WP4532,CosineSimilarity,AURKA Activation by TPX2,nan
WP4532,CosineSimilarity,Adaptive Immune System,nan
WP4532,CosineSimilarity,ER to Golgi Anterograde Transport,nan
WP4532,PDP,TCTEX1D2,nan
WP4532,PDP,WDR35,nan
WP4532,PDP,IFT122,nan
WP4532,PDP,IFT140,nan
WP4532,PDP,WDR19,nan
WP4532,PDP,IFT22,nan
WP4532,PDP,HSPB11,nan
WP4532,PDP,IFT27,nan
WP4532,PDP,IFT43,nan
WP4532,PDP,IFT46,nan
WP4532,PDP,IFT80,nan
WP4532,PDP,IFT81,nan
WP4532,PDP,WDR34,nan
WP4532,PDP,DYNC2H1,nan
WP4532,PDP,DYNC2LI1,nan
WP4532,PDP,WDR60,15.5685541
WP4532,PDP,DYNLL2,nan
WP4532,PDP,DYNLT1,nan
WP4532,PDP,DYNLRB1,nan
WP4532,PDP,DYNLL1,nan
WP4532,PDP,DYNLRB2,nan
WP4532,PDP,DYNLT3,nan
WP4532,PDP,DYNC1LI1,nan
WP4532,PDP,DYNC1H1,nan
WP4532,PDP,DYNC1I2,nan
WP4532,PDP,DYNC1I1,nan
WP4532,PDP,DYNC1LI2,nan
WP4532,PDP,short rib-polydactyly syndrome,nan
WP4532,PDP,Intraflagellar transport,nan
WP4532,PDP,protein_coding_gene,7.6837894
WP4532,PDP,Premature closure of fontanelles,nan
WP4532,PDP,cranioectodermal dysplasia,10.0155945
WP4532,PDP,"short rib-polydactyly syndrome, Verma-Naumoff type",16.2617013
WP4532,PDP,Beemer-Langer syndrome,15.0089383
WP4532,PDP,Jeune syndrome,10.2677399
WP4532,PDP,Immune System,nan
WP4532,PDP,Activation of BH3-only proteins,nan
WP4532,PDP,COPI-independent Golgi-to-ER retrograde traffic,nan
WP4532,PDP,Neutrophil degranulation,nan
WP4532,PDP,Cilium Assembly,nan
WP4532,original,http://www.ncbi.nlm.nih.gov/gene/255758,nan
WP4532,original,http://www.ncbi.nlm.nih.gov/gene/57539,nan
WP4532,original,http://www.ncbi.nlm.nih.gov/gene/55764,nan
WP4532,original,http://www.ncbi.nlm.nih.gov/gene/9742,nan
WP4532,original,http://www.ncbi.nlm.nih.gov/gene/57728,nan
WP4532,original,http://www.ncbi.nlm.nih.gov/gene/64792,nan
WP4532,original,http://www.ncbi.nlm.nih.gov/gene/51668,nan
WP4532,original,http://www.ncbi.nlm.nih.gov/gene/11020,nan
WP4532,original,http://www.ncbi.nlm.nih.gov/gene/112752,nan
WP4532,original,http://www.ncbi.nlm.nih.gov/gene/56912,nan
WP4532,original,http://www.ncbi.nlm.nih.gov/gene/57560,nan
WP4532,original,http://www.ncbi.nlm.nih.gov/gene/28981,nan
WP4532,original,http://www.ncbi.nlm.nih.gov/gene/89891,nan
WP4532,original,http://www.ncbi.nlm.nih.gov/gene/79659,nan
WP4532,original,http://www.ncbi.nlm.nih.gov/gene/51626,nan
WP4532,original,http://www.ncbi.nlm.nih.gov/gene/55112,nan
WP4532,original,http://www.ncbi.nlm.nih.gov/gene/140735,nan
WP4532,original,http://www.ncbi.nlm.nih.gov/gene/6993,nan
WP4532,original,http://www.ncbi.nlm.nih.gov/gene/83658,nan
WP4532,original,http://www.ncbi.nlm.nih.gov/gene/8655,nan
WP4532,original,http://www.ncbi.nlm.nih.gov/gene/83657,nan
WP4532,original,http://www.ncbi.nlm.nih.gov/gene/6990,nan
WP4532,original,http://www.ncbi.nlm.nih.gov/gene/51143,nan
WP4532,original,http://www.ncbi.nlm.nih.gov/gene/1778,nan
WP4532,original,http://www.ncbi.nlm.nih.gov/gene/1781,nan
WP4532,original,http://www.ncbi.nlm.nih.gov/gene/1780,nan
WP4532,original,http://www.ncbi.nlm.nih.gov/gene/1783,nan
WP4532,original,http://www.ncbi.nlm.nih.gov/gene/57539,nan
WP4532,original,http://www.ncbi.nlm.nih.gov/gene/55764,nan
WP4532,original,http://www.ncbi.nlm.nih.gov/gene/9742,nan
WP4532,original,http://www.ncbi.nlm.nih.gov/gene/57728,nan
WP4532,original,http://www.ncbi.nlm.nih.gov/gene/64792,nan
WP4532,original,http://www.ncbi.nlm.nih.gov/gene/51668,nan
WP4532,original,http://www.ncbi.nlm.nih.gov/gene/11020,nan
WP4532,original,http://www.ncbi.nlm.nih.gov/gene/112752,nan
WP4532,original,http://www.ncbi.nlm.nih.gov/gene/56912,nan
WP4532,original,http://www.ncbi.nlm.nih.gov/gene/57560,nan
WP4532,original,http://www.ncbi.nlm.nih.gov/gene/28981,nan
WP4532,original,http://www.ncbi.nlm.nih.gov/gene/89891,nan
WP4532,original,http://www.ncbi.nlm.nih.gov/gene/79659,nan
WP4532,original,http://www.ncbi.nlm.nih.gov/gene/51626,nan
WP4532,original,http://www.ncbi.nlm.nih.gov/gene/55112,nan
WP4532,original,http://www.ncbi.nlm.nih.gov/gene/140735,nan
WP4532,original,http://www.ncbi.nlm.nih.gov/gene/6993,nan
WP4532,original,http://www.ncbi.nlm.nih.gov/gene/83658,nan
WP4532,original,http://www.ncbi.nlm.nih.gov/gene/8655,nan
WP4532,original,http://www.ncbi.nlm.nih.gov/gene/83657,nan
WP4532,original,http://www.ncbi.nlm.nih.gov/gene/6990,nan
WP4532,original,http://www.ncbi.nlm.nih.gov/gene/255758,nan
WP4532,original,http://www.ncbi.nlm.nih.gov/gene/51143,nan
WP4532,original,http://www.ncbi.nlm.nih.gov/gene/1778,nan
WP4532,original,http://www.ncbi.nlm.nih.gov/gene/1781,nan
WP4532,original,http://www.ncbi.nlm.nih.gov/gene/1780,nan
WP4532,original,http://www.ncbi.nlm.nih.gov/gene/1783,nan
WP4534,CosineSimilarity,PAK1,nan
WP4534,CosineSimilarity,NF2,nan
WP4534,CosineSimilarity,PAK2,nan
WP4534,CosineSimilarity,PAK3,nan
WP4534,CosineSimilarity,PAK4,nan
WP4534,CosineSimilarity,PAK5,nan
WP4534,CosineSimilarity,PAK6,nan
WP4534,CosineSimilarity,LATS1,nan
WP4534,CosineSimilarity,WWTR1,nan
WP4534,CosineSimilarity,YAP1,nan
WP4534,CosineSimilarity,valproic acid,13.4891126
WP4534,CosineSimilarity,MAPK10,nan
WP4534,CosineSimilarity,MAPK9,nan
WP4534,CosineSimilarity,LIMD1,nan
WP4534,CosineSimilarity,MAPK8,nan
WP4534,CosineSimilarity,ITGB5,nan
WP4534,CosineSimilarity,SRC,nan
WP4534,CosineSimilarity,ITGB7,nan
WP4534,CosineSimilarity,ITGB8,nan
WP4534,CosineSimilarity,ITGB6,nan
WP4534,CosineSimilarity,ITGB4,nan
WP4534,CosineSimilarity,ITGB3,nan
WP4534,CosineSimilarity,ITGB2,nan
WP4534,CosineSimilarity,ITGB1,nan
WP4534,CosineSimilarity,aflatoxin B1,nan
WP4534,CosineSimilarity,MAP4K2,nan
WP4534,CosineSimilarity,MAP4K5,nan
WP4534,CosineSimilarity,MAP4K3,nan
WP4534,CosineSimilarity,SGMS1,nan
WP4534,CosineSimilarity,MAP4K4,nan
WP4534,CosineSimilarity,MAP4K1,nan
WP4534,CosineSimilarity,STK4,nan
WP4534,CosineSimilarity,STK3,nan
WP4534,CosineSimilarity,SAV1,nan
WP4534,CosineSimilarity,YWHAQ,nan
WP4534,CosineSimilarity,TEAD2,nan
WP4534,CosineSimilarity,TEAD3,nan
WP4534,CosineSimilarity,TEAD4,nan
WP4534,CosineSimilarity,TEAD1,nan
WP4534,CosineSimilarity,CTNNA1,nan
WP4534,CosineSimilarity,CTNNB1,nan
WP4534,CosineSimilarity,ACTA1,nan
WP4534,CosineSimilarity,ACTA2,nan
WP4534,CosineSimilarity,ACTB,nan
WP4534,CosineSimilarity,ACTC1,nan
WP4534,CosineSimilarity,ACTG1,nan
WP4534,CosineSimilarity,ACTG2,nan
WP4534,CosineSimilarity,Clear cell renal cell carcinoma,14.2467983
WP4534,CosineSimilarity,Signaling by Rho GTPases,nan
WP4534,CosineSimilarity,CD28 co-stimulation,nan
WP4534,CosineSimilarity,Activation of RAC1,nan
WP4534,CosineSimilarity,Axon guidance,nan
WP4534,CosineSimilarity,protein_coding_gene,7.6837894
WP4534,CosineSimilarity,gene,nan
WP4534,CosineSimilarity,Innate Immune System,nan
WP4534,CosineSimilarity,RHO GTPase Effectors,nan
WP4534,CosineSimilarity,RHO GTPases activate PAKs,nan
WP4534,CosineSimilarity,Developmental Biology,nan
WP4534,CosineSimilarity,Signaling by ROBO receptors,nan
WP4534,CosineSimilarity,PAK6,nan
WP4534,CosineSimilarity,PAK1,nan
WP4534,CosineSimilarity,MAPK10,nan
WP4534,CosineSimilarity,LIMD1,nan
WP4534,CosineSimilarity,MAPK8,nan
WP4534,CosineSimilarity,Toll Like Receptor 7/8 (TLR7/8) Cascade,nan
WP4534,CosineSimilarity,Toll Like Receptor 4 (TLR4) Cascade,nan
WP4534,CosineSimilarity,Toll-like Receptor Cascades,nan
WP4534,CosineSimilarity,Toll Like Receptor TLR1:TLR2 Cascade,nan
WP4534,CosineSimilarity,Immune System,nan
WP4534,CosineSimilarity,Adaptive Immune System,nan
WP4534,CosineSimilarity,Integrin cell surface interactions,nan
WP4534,CosineSimilarity,Molecules associated with elastic fibres,nan
WP4534,CosineSimilarity,Extracellular matrix organization,nan
WP4534,CosineSimilarity,Non-integrin membrane-ECM interactions,nan
WP4534,CosineSimilarity,ECM proteoglycans,nan
WP4534,CosineSimilarity,Signal Transduction,nan
WP4534,CosineSimilarity,ITGB8,nan
WP4534,CosineSimilarity,PAK2,nan
WP4534,CosineSimilarity,ITGB6,nan
WP4534,CosineSimilarity,Elastic fibre formation,nan
WP4534,CosineSimilarity,ITGB4,nan
WP4534,CosineSimilarity,Cell-Cell communication,nan
WP4534,CosineSimilarity,Spontaneous abortion,10.3058639
WP4534,CosineSimilarity,Signaling by SCF-KIT,nan
WP4534,CosineSimilarity,FCERI mediated MAPK activation,nan
WP4534,CosineSimilarity,VEGFA-VEGFR2 Pathway,nan
WP4534,CosineSimilarity,Signaling by VEGF,nan
WP4534,CosineSimilarity,Prostate neoplasm,nan
WP4534,CosineSimilarity,ITGB2,nan
WP4534,CosineSimilarity,Signaling by Interleukins,nan
WP4534,CosineSimilarity,ITGB1,nan
WP4534,CosineSimilarity,Syndecan interactions,nan
WP4534,CosineSimilarity,Interleukin-4 and Interleukin-13 signaling,nan
WP4534,CosineSimilarity,MAP4K2,nan
WP4534,CosineSimilarity,MAP4K4,nan
WP4534,CosineSimilarity,MAP4K1,nan
WP4534,CosineSimilarity,Signaling by Hippo,nan
WP4534,CosineSimilarity,MAP4K3,nan
WP4534,CosineSimilarity,STK4,nan
WP4534,CosineSimilarity,SGMS1,nan
WP4534,CosineSimilarity,Gene expression (Transcription),nan
WP4534,CosineSimilarity,YAP1- and WWTR1 (TAZ)-stimulated gene expression,nan
WP4534,CosineSimilarity,Metabolism,nan
WP4534,CosineSimilarity,Regulation of lipid metabolism by PPARalpha,nan
WP4534,CosineSimilarity,Generic Transcription Pathway,nan
WP4534,CosineSimilarity,PPARA activates gene expression,nan
WP4534,CosineSimilarity,epithelioid hemangioendothelioma,10.0078725
WP4534,CosineSimilarity,Myogenesis,nan
WP4534,PDP,PAK1,nan
WP4534,PDP,NF2,nan
WP4534,PDP,PAK2,nan
WP4534,PDP,PAK3,nan
WP4534,PDP,PAK4,nan
WP4534,PDP,PAK5,nan
WP4534,PDP,PAK6,nan
WP4534,PDP,LATS1,nan
WP4534,PDP,WWTR1,nan
WP4534,PDP,YAP1,nan
WP4534,PDP,MAPK10,nan
WP4534,PDP,LIMD1,nan
WP4534,PDP,MAPK8,nan
WP4534,PDP,MAPK9,nan
WP4534,PDP,ITGB5,nan
WP4534,PDP,SRC,nan
WP4534,PDP,ITGB7,nan
WP4534,PDP,ITGB8,nan
WP4534,PDP,ITGB6,nan
WP4534,PDP,ITGB4,nan
WP4534,PDP,ITGB3,nan
WP4534,PDP,ITGB2,nan
WP4534,PDP,ITGB1,nan
WP4534,PDP,aflatoxin B1,nan
WP4534,PDP,manganese(II) chloride tetrahydrate,nan
WP4534,PDP,valproic acid,13.4891126
WP4534,PDP,MAP4K2,nan
WP4534,PDP,MAP4K5,nan
WP4534,PDP,MAP4K3,nan
WP4534,PDP,SGMS1,nan
WP4534,PDP,MAP4K4,nan
WP4534,PDP,MAP4K1,nan
WP4534,PDP,STK4,nan
WP4534,PDP,STK3,nan
WP4534,PDP,SAV1,nan
WP4534,PDP,YWHAQ,nan
WP4534,PDP,TEAD2,nan
WP4534,PDP,TEAD3,nan
WP4534,PDP,TEAD4,nan
WP4534,PDP,TEAD1,nan
WP4534,PDP,CTNNA1,nan
WP4534,PDP,CTNNB1,nan
WP4534,PDP,ACTA1,nan
WP4534,PDP,ACTA2,nan
WP4534,PDP,ACTB,nan
WP4534,PDP,ACTC1,nan
WP4534,PDP,ACTG1,nan
WP4534,PDP,ACTG2,nan
WP4534,PDP,RHO GTPases activate PAKs,nan
WP4534,PDP,CD28 dependent Vav1 pathway,nan
WP4534,PDP,Activation of RAC1,nan
WP4534,PDP,Signal Transduction,nan
WP4534,PDP,gene,nan
WP4534,PDP,protein_coding_gene,7.6837894
WP4534,PDP,Cellular responses to stress,nan
WP4534,PDP,Activation of the AP-1 family of transcription factors,nan
WP4534,PDP,Adaptive Immune System,nan
WP4534,PDP,Immune System,nan
WP4534,PDP,Integrin cell surface interactions,nan
WP4534,PDP,Molecules associated with elastic fibres,nan
WP4534,PDP,Syndecan interactions,nan
WP4534,PDP,Neoplasm of the large intestine,nan
WP4534,PDP,Extracellular matrix organization,nan
WP4534,PDP,ITGB8,nan
WP4534,PDP,MAPK10,nan
WP4534,PDP,PAK2,nan
WP4534,PDP,PAK3,nan
WP4534,PDP,ITGB6,nan
WP4534,PDP,MAPK8,nan
WP4534,PDP,PAK1,nan
WP4534,PDP,PAK6,nan
WP4534,PDP,Spontaneous abortion,10.3058639
WP4534,PDP,Cell-Cell communication,nan
WP4534,PDP,ITGB4,nan
WP4534,PDP,PECAM1 interactions,nan
WP4534,PDP,FCERI mediated MAPK activation,nan
WP4534,PDP,Signal transduction by L1,nan
WP4534,PDP,VEGFA-VEGFR2 Pathway,nan
WP4534,PDP,Axon guidance,nan
WP4534,PDP,Prostate cancer,nan
WP4534,PDP,Cell surface interactions at the vascular wall,nan
WP4534,PDP,Toll Like Receptor 4 (TLR4) Cascade,nan
WP4534,PDP,ITGB2,nan
WP4534,PDP,Calcinosis,nan
WP4534,PDP,MET activates PTK2 signaling,nan
WP4534,PDP,Semaphorin interactions,nan
WP4534,PDP,MAP4K2,nan
WP4534,PDP,MAP4K4,nan
WP4534,PDP,MAP4K1,nan
WP4534,PDP,Signaling by Hippo,nan
WP4534,PDP,MAP4K5,nan
WP4534,PDP,MAP4K3,nan
WP4534,PDP,STK4,nan
WP4534,PDP,SGMS1,nan
WP4534,PDP,Generic Transcription Pathway,nan
WP4534,PDP,YAP1- and WWTR1 (TAZ)-stimulated gene expression,nan
WP4534,PDP,epithelioid hemangioendothelioma,10.0078725
WP4534,PDP,RHO GTPases activate IQGAPs,nan
WP4534,original,http://www.ncbi.nlm.nih.gov/gene/5058,nan
WP4534,original,http://www.ncbi.nlm.nih.gov/gene/4771,nan
WP4534,original,http://www.ncbi.nlm.nih.gov/gene/5062,nan
WP4534,original,http://www.ncbi.nlm.nih.gov/gene/5063,nan
WP4534,original,http://www.ncbi.nlm.nih.gov/gene/10298,nan
WP4534,original,http://www.ncbi.nlm.nih.gov/gene/57144,nan
WP4534,original,http://www.ncbi.nlm.nih.gov/gene/56924,nan
WP4534,original,http://www.ncbi.nlm.nih.gov/gene/5602,nan
WP4534,original,http://www.ncbi.nlm.nih.gov/gene/8994,nan
WP4534,original,http://www.ncbi.nlm.nih.gov/gene/5599,nan
WP4534,original,http://www.ncbi.nlm.nih.gov/gene/5601,nan
WP4534,original,http://www.ncbi.nlm.nih.gov/gene/3693,nan
WP4534,original,http://www.ncbi.nlm.nih.gov/gene/6714,nan
WP4534,original,http://www.ncbi.nlm.nih.gov/gene/3695,nan
WP4534,original,http://www.ncbi.nlm.nih.gov/gene/3696,nan
WP4534,original,http://www.ncbi.nlm.nih.gov/gene/3694,nan
WP4534,original,http://www.ncbi.nlm.nih.gov/gene/3691,nan
WP4534,original,http://www.ncbi.nlm.nih.gov/gene/3690,nan
WP4534,original,http://www.ncbi.nlm.nih.gov/gene/3689,nan
WP4534,original,http://www.ncbi.nlm.nih.gov/gene/3688,nan
WP4534,original,http://www.ncbi.nlm.nih.gov/gene/5871,nan
WP4534,original,http://www.ncbi.nlm.nih.gov/gene/9113,nan
WP4534,original,http://www.ncbi.nlm.nih.gov/gene/11183,nan
WP4534,original,http://www.ncbi.nlm.nih.gov/gene/8491,nan
WP4534,original,http://www.ncbi.nlm.nih.gov/gene/9448,nan
WP4534,original,http://www.ncbi.nlm.nih.gov/gene/11184,nan
WP4534,original,http://www.ncbi.nlm.nih.gov/gene/4485,nan
WP4534,original,http://www.ncbi.nlm.nih.gov/gene/259230,nan
WP4534,original,http://www.ncbi.nlm.nih.gov/gene/10971,nan
WP4534,original,http://www.ncbi.nlm.nih.gov/gene/25937,nan
WP4534,original,http://www.ncbi.nlm.nih.gov/gene/10413,nan
WP4534,original,http://www.ncbi.nlm.nih.gov/gene/1495,nan
WP4534,original,http://www.ncbi.nlm.nih.gov/gene/8463,nan
WP4534,original,http://www.ncbi.nlm.nih.gov/gene/7005,nan
WP4534,original,http://www.ncbi.nlm.nih.gov/gene/7004,nan
WP4534,original,http://www.ncbi.nlm.nih.gov/gene/7003,nan
WP4534,original,http://www.ncbi.nlm.nih.gov/gene/6788,nan
WP4534,original,http://www.ncbi.nlm.nih.gov/gene/60485,nan
WP4534,original,http://www.ncbi.nlm.nih.gov/gene/58,nan
WP4534,original,http://www.ncbi.nlm.nih.gov/gene/59,nan
WP4534,original,http://www.ncbi.nlm.nih.gov/gene/60,nan
WP4534,original,http://www.ncbi.nlm.nih.gov/gene/70,nan
WP4534,original,http://www.ncbi.nlm.nih.gov/gene/71,nan
WP4534,original,http://www.ncbi.nlm.nih.gov/gene/72,nan
WP4534,original,http://www.ncbi.nlm.nih.gov/gene/1499,nan
WP4534,original,http://www.ncbi.nlm.nih.gov/gene/4771,nan
WP4534,original,http://www.ncbi.nlm.nih.gov/gene/5062,nan
WP4534,original,http://www.ncbi.nlm.nih.gov/gene/5063,nan
WP4534,original,http://www.ncbi.nlm.nih.gov/gene/10298,nan
WP4534,original,http://www.ncbi.nlm.nih.gov/gene/57144,nan
WP4534,original,http://www.ncbi.nlm.nih.gov/gene/56924,nan
WP4534,original,http://www.ncbi.nlm.nih.gov/gene/9113,nan
WP4534,original,http://www.ncbi.nlm.nih.gov/gene/25937,nan
WP4534,original,http://www.ncbi.nlm.nih.gov/gene/10413,nan
WP4534,original,http://www.ncbi.nlm.nih.gov/gene/5058,nan
WP4534,original,http://www.ncbi.nlm.nih.gov/gene/8994,nan
WP4534,original,http://www.ncbi.nlm.nih.gov/gene/5599,nan
WP4534,original,http://www.ncbi.nlm.nih.gov/gene/5601,nan
WP4534,original,http://www.ncbi.nlm.nih.gov/gene/5602,nan
WP4534,original,http://www.ncbi.nlm.nih.gov/gene/6714,nan
WP4534,original,http://www.ncbi.nlm.nih.gov/gene/3695,nan
WP4534,original,http://www.ncbi.nlm.nih.gov/gene/3696,nan
WP4534,original,http://www.ncbi.nlm.nih.gov/gene/3694,nan
WP4534,original,http://www.ncbi.nlm.nih.gov/gene/3691,nan
WP4534,original,http://www.ncbi.nlm.nih.gov/gene/3690,nan
WP4534,original,http://www.ncbi.nlm.nih.gov/gene/3689,nan
WP4534,original,http://www.ncbi.nlm.nih.gov/gene/3688,nan
WP4534,original,http://www.ncbi.nlm.nih.gov/gene/3693,nan
WP4534,original,http://www.ncbi.nlm.nih.gov/gene/11183,nan
WP4534,original,http://www.ncbi.nlm.nih.gov/gene/8491,nan
WP4534,original,http://www.ncbi.nlm.nih.gov/gene/9448,nan
WP4534,original,http://www.ncbi.nlm.nih.gov/gene/11184,nan
WP4534,original,http://www.ncbi.nlm.nih.gov/gene/259230,nan
WP4534,original,http://www.ncbi.nlm.nih.gov/gene/5871,nan
WP4534,original,http://www.ncbi.nlm.nih.gov/gene/6788,nan
WP4534,original,http://www.ncbi.nlm.nih.gov/gene/60485,nan
WP4534,original,http://www.ncbi.nlm.nih.gov/gene/8463,nan
WP4534,original,http://www.ncbi.nlm.nih.gov/gene/7005,nan
WP4534,original,http://www.ncbi.nlm.nih.gov/gene/7004,nan
WP4534,original,http://www.ncbi.nlm.nih.gov/gene/7003,nan
WP4534,original,http://www.ncbi.nlm.nih.gov/gene/1499,nan
WP4534,original,http://www.ncbi.nlm.nih.gov/gene/4485,nan
WP4534,original,http://www.ncbi.nlm.nih.gov/gene/59,nan
WP4534,original,http://www.ncbi.nlm.nih.gov/gene/58,nan
WP4534,original,http://www.ncbi.nlm.nih.gov/gene/60,nan
WP4534,original,http://www.ncbi.nlm.nih.gov/gene/70,nan
WP4534,original,http://www.ncbi.nlm.nih.gov/gene/71,nan
WP4534,original,http://www.ncbi.nlm.nih.gov/gene/72,nan
WP4534,original,http://www.ncbi.nlm.nih.gov/gene/1495,nan
WP4539,CosineSimilarity,TSC2,nan
WP4539,CosineSimilarity,RHEB,nan
WP4539,CosineSimilarity,GDP,16.2617013
WP4539,CosineSimilarity,TSC1,nan
WP4539,CosineSimilarity,Ca 2+,nan
WP4539,CosineSimilarity,CAMK2B,nan
WP4539,CosineSimilarity,CAMK4,nan
WP4539,CosineSimilarity,UBE3A,nan
WP4539,CosineSimilarity,ARC (human),nan
WP4539,CosineSimilarity,MTOR,nan
WP4539,CosineSimilarity,EIF4EBP1 (human),nan
WP4539,CosineSimilarity,RPS6KB1 (human),nan
WP4539,CosineSimilarity,RPTOR,nan
WP4539,CosineSimilarity,rapamycin,nan
WP4539,CosineSimilarity,NTRK2,nan
WP4539,CosineSimilarity,HRAS,nan
WP4539,CosineSimilarity,KRAS,nan
WP4539,CosineSimilarity,NRAS,nan
WP4539,CosineSimilarity,PIK3CA,nan
WP4539,CosineSimilarity,PIK3CB,nan
WP4539,CosineSimilarity,PIK3CD,nan
WP4539,CosineSimilarity,PIK3R3,nan
WP4539,CosineSimilarity,PIK3R2,nan
WP4539,CosineSimilarity,PIK3R1,nan
WP4539,CosineSimilarity,MAPK3,nan
WP4539,CosineSimilarity,MAPK1,nan
WP4539,CosineSimilarity,AKT2,nan
WP4539,CosineSimilarity,AKT1,nan
WP4539,CosineSimilarity,AKT3,nan
WP4539,CosineSimilarity,BDNF,nan
WP4539,CosineSimilarity,CACNA1C,nan
WP4539,CosineSimilarity,GRM1,nan
WP4539,CosineSimilarity,HOMER1,nan
WP4539,CosineSimilarity,SHANK3,nan
WP4539,CosineSimilarity,GRIN1,nan
WP4539,CosineSimilarity,GRIN2A,nan
WP4539,CosineSimilarity,GRIN2B,nan
WP4539,CosineSimilarity,GRIN2D,nan
WP4539,CosineSimilarity,DLG4,nan
WP4539,CosineSimilarity,SYNGAP1,nan
